Issue ID,First Observed,Last Observed,CVE,Vulnerability,domain,Certificate Common Name,ipAddress,ipAddresses,hostname,port,email,productName,productVersion,IP Address,Port,banner,Data,source,url,explanation,vulnerabilityDescription,vulnerabilityPublishDate,Last Observed,Last Observed
7f9039d1-4a17-5123-8f07-209394012c84,,,,,,,,,,,,Apple remote desktop vnc,,128.122.94.58,5900,,,,,,,,,2020-02-19T08:31:28.000Z
e6d76436-3277-5f11-b18f-7051219e4377,,,,,,,,,,,,Apple remote desktop vnc,,128.122.35.6,5900,,,,,,,,,2020-02-19T08:24:36.000Z
20368fa1-14aa-5979-a6bc-4035edb83c1e,,,,,,,,,,,,Apple remote desktop vnc,,128.122.35.7,5900,,,,,,,,,2020-02-19T08:24:14.000Z
e625f831-eb96-59d4-8add-76b262e0c9a6,,,,,,,,,,,,Apple remote desktop vnc,,128.122.35.101,5900,,,,,,,,,2020-02-19T08:24:05.000Z
4137f1b4-7c23-5c24-9cca-0d13481f286e,,,,,,,,,,,,Apple remote desktop vnc,,128.122.186.82,5900,,,,,,,,,2020-02-19T08:24:00.000Z
e966285d-54b1-56af-84dd-4f6ca2508b22,,,,,,,,,,,,Apple remote desktop vnc,,128.122.161.205,5900,,,,,,,,,2020-02-19T08:17:03.000Z
98d705bb-cca2-5a8e-82d7-e2848a2a8134,,,,,,,,,,,,Apple remote desktop vnc,,128.122.161.136,5900,,,,,,,,,2020-02-19T08:16:57.000Z
62f2c299-5adb-55bf-ae41-14f678e15960,,,,,,,,,,,,Apple remote desktop vnc,,128.122.161.178,5900,,,,,,,,,2020-02-19T08:16:49.000Z
7a77af8e-63af-560c-819c-43a0fbbfb4ed,,,,,,,,,,,,Apple remote desktop vnc,,128.122.161.110,5900,,,,,,,,,2020-02-19T08:16:47.000Z
17f3dfe5-fe66-537d-977d-9a430fb41ace,,,,,,,,,,,,Apple remote desktop vnc,,128.122.161.200,5900,,,,,,,,,2020-02-19T08:16:21.000Z
144fd5e8-33aa-54f1-8e69-818aecc0d607,,,,,,,,,,,,RealVNC Personal,,128.122.223.204,5900,,,,,,,,,2020-02-19T08:14:24.000Z
7c00b8b2-ddbf-516c-8d9a-4321b5caf16f,,,,,,,,,,,,Apple remote desktop vnc,,128.122.111.34,5900,,,,,,,,,2020-02-19T08:13:59.000Z
829a328c-dada-518c-bcb5-d8cdb1da9f9a,,,,,,,,,,,,VNC,,128.122.161.15,5900,,,,,,,,,2020-02-19T08:05:27.000Z
cfef3ed8-da75-506a-a843-c57b3ccc0230,,,,,,,,,,,,Apple remote desktop vnc,,128.122.31.94,5900,,,,,,,,,2020-02-19T08:05:15.000Z
01875b02-9529-53ec-9bd7-f2363e24ff5d,,,,,,,,,,,,Apple remote desktop vnc,,128.122.31.65,5900,,,,,,,,,2020-02-19T08:04:57.000Z
315e1b9e-6801-5f73-8a23-b61ce194c68d,,,,,,,,,,,,Apple remote desktop vnc,,128.122.10.140,5900,,,,,,,,,2020-02-19T08:03:15.000Z
